yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_pop,female_jail_pop,male_jail_pop,female_adult_jail_pop,female_juvenile_jail_pop,male_adult_jail_pop,male_juvenile_jail_pop,aapi_jail_pop,black_jail_pop,latinx_jail_pop,native_jail_pop,white_jail_pop,other_race_jail_pop,total_jail_pretrial,total_jail_from_prison,total_jail_from_other_jail,total_jail_from_fed,total_jail_from_bia,total_jail_from_bop,total_jail_from_ice,total_jail_from_marshals,total_jail_from_other_fed,jail_rated_capacity,private_jail_flag,regional_jail_flag,total_jail_adm,total_jail_dis,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,aapi_prison_pop,black_prison_pop,latinx_prison_pop,native_prison_pop,other_race_prison_pop,white_prison_pop,aapi_female_prison_pop,aapi_male_prison_pop,black_female_prison_pop,black_male_prison_pop,latinx_female_prison_pop,latinx_male_prison_pop,native_female_prison_pop,native_male_prison_pop,other_race_female_prison_pop,other_race_male_prison_pop,white_female_prison_pop,white_male_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,aapi_prison_adm,black_prison_adm,latinx_prison_adm,native_prison_adm,other_race_prison_adm,white_prison_adm,aapi_female_prison_adm,aapi_male_prison_adm,black_female_prison_adm,black_male_prison_adm,latinx_female_prison_adm,latinx_male_prison_adm,native_female_prison_adm,native_male_prison_adm,other_race_female_prison_adm,other_race_male_prison_adm,white_female_prison_adm,white_male_prison_adm,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_adm_rate,total_jail_pretrial_rate,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_prison_adm_rate,female_prison_adm_rate,male_prison_adm_rate,aapi_prison_adm_rate,black_prison_adm_rate,latinx_prison_adm_rate,native_prison_adm_rate,white_prison_adm_rate
199722105,1997,22105,LA,Tangipahoa Parish,96515,63396,32786,30610,274,16982,894,167,45079,small/mid,South,West South Central,16,25220,791.31,481.67,21.97,469.25,21.97,0,463.58,5.67,20.67,329.41,10.53,0,128.79,,218.36,,,45.67,0,0,20.67,17.33,7.67,489.33,0,0,10090.36,9977.64,,,,,,,455,27,428,,381,0,0,0,74,,,,,,,,,,,,,277,17,260,,217,0,0,0,60,,,,,,,,,,,,,759.78,67.01,1533,7543.8,1939.76,1177.85,0,285.7,15916.4,344.44,717.71,82.35,1398.24,,2243.55,0,0,164.16,436.94,51.85,849.4,,1277.82,0,0,133.1
199822105,1998,22105,LA,Tangipahoa Parish,98246,64953,33561,31392,290,17375,941,175,46172,small/mid,South,West South Central,16,25220,791.31,511.83,21.99,497.12,21.99,0,494.29,2.83,25.83,348.2,5.77,0,138.39,,240.68,,,49.33,0,0,25.83,19.67,3.83,519.67,0,0,10791.18,10604.82,,,,,,,528,39,489,,442,0,0,0,86,,,,,,,,,,,,,306,27,279,,246,0,0,0,60,,,,,,,,,,,,,788,65.52,1583.59,8906.9,2004.03,613.18,0,299.73,16613.83,370.54,812.9,116.21,1557.72,,2543.88,0,0,186.26,471.11,80.45,888.76,,1415.83,0,0,129.95
199922105,1999,22105,LA,Tangipahoa Parish,99643,66164,34166,31998,305,17716,983,185,46975,small/mid,South,West South Central,16,25220,791.31,552,22,535,22,0,535,0,31,373,1,0,152,0,271,219,0,53,0,0,31,22,0,560,0,0,11596,11440,,,,,,,502,35,467,0,400,0,0,0,102,,,,,,,,,,,,,277,17,260,0,201,0,0,0,76,,,,,,,,,,,,,834.29,64.39,1671.98,10163.93,2105.44,101.73,0,323.58,17526.15,409.59,758.72,102.44,1459.47,0,2257.85,0,0,217.14,418.66,49.76,812.55,0,1134.57,0,0,161.79
200022105,2000,22105,LA,Tangipahoa Parish,100716,67217,34696,32521,316,18024,1049,177,47651,small/mid,South,West South Central,16,25220,791.31,546.67,22,527.67,22,0,527.67,0,0,389.97,44.05,0,115.65,0,256.33,202,7,88.17,0,0,20.83,48,0,559.83,0,0,8502,8311.33,540,,520,9522,1017,9272,,,,,,,,,,,,,,,,,,,,,,262,9,253,0,201,0,0,0,61,,,,,,,,,,,,,813.29,63.41,1622.55,0,2163.62,4199.24,0,242.7,12648.59,381.35,,,,,,,,,389.78,25.94,777.96,0,1115.18,0,0,128.01
200122105,2001,22105,LA,Tangipahoa Parish,101657,68134,35079,33055,359,18372,1207,193,48003,small/mid,South,West South Central,16,25220,791.31,547.33,22,526.33,22,0,526.33,0,0,383.17,42.9,0,122.26,0,255.67,137,3,127.33,0,0,10.67,74,0,559.67,0,0,10608,10382.67,550,,533,8305,1067,8005,,,,,,,,,,,,,,,,,,,,,,309,20,289,0,225,0,0,0,84,,,,,,,,,,,,,803.31,62.72,1592.29,0,2085.62,3554.27,0,254.69,15569.32,375.25,,,,,,,,,453.52,57.01,874.3,0,1224.69,0,0,174.99
200222105,2002,22105,LA,Tangipahoa Parish,102511,68977,35502,33475,400,18763,1295,196,48323,small/mid,South,West South Central,16,25220,791.31,548,21,531,21,0,531,0,0,379.81,42.15,0,130.04,0,299,172,4,100.5,0,0,0.5,100,0,559.5,0,0,10114,9854,546,,526,7763,1767,6763,,,,,,,,,,,,,,,,,,,,,,295,13,282,0,215,0,0,0,80,,,,,,,,,,,,,794.47,59.15,1586.26,0,2024.25,3254.83,0,269.11,14662.86,433.48,,,,,,,,,427.68,36.62,842.42,0,1145.87,0,0,165.55
200322105,2003,22105,LA,Tangipahoa Parish,103782,69965,35937,34028,417,19242,1436,214,48656,small/mid,South,West South Central,16,25220,791.31,552.67,22,528.67,22,0,528.67,0,0,373,41,0,136.67,0,342.33,202,0,60.67,0,0,40.67,20,0,559.33,0,0,6240,6153.33,539,,518,7913,952,6968,,,,,,,,,,,,,,,,,,,,,,272,19,253,0,195,0,0,0,77,,,,,,,,,,,,,789.92,61.22,1553.63,0,1938.47,2855.15,0,280.89,8918.75,489.29,,,,,,,,,388.77,52.87,743.51,0,1013.41,0,0,158.25
200422105,2004,22105,LA,Tangipahoa Parish,105335,71336,36639,34697,442,19794,1580,254,49266,small/mid,South,West South Central,16,25220,791.31,549.33,22,528.33,22,0,528.33,0,0,323,6,0,221.33,0,298.67,2,0,20.83,0,0,5.83,15,0,559.17,0,0,9126,9056.67,549,,529,8271,1096,7182,,,,,,,,,,,,,,,,,,,,,,334,30,304,0,220,0,0,0,114,,,,,,,,,,,,,770.06,60.05,1522.7,0,1631.81,379.75,0,449.26,12792.98,418.68,,,,,,,,,468.21,81.88,876.16,0,1111.45,0,0,231.4
200522105,2005,22105,LA,Tangipahoa Parish,106987,72582,37301,35281,450,20343,1788,232,49769,small/mid,South,West South Central,16,25220,791.31,552,22,529,22,0,498,31,20.23,334,6,0,211,0,307,240,0,71,0,0,1,70,0,558,0,0,7592,7488,548,,528,8611,1365,7253,,,,,,,,,,,,,,,,,,,,,,309,30,279,,193,,,,113,,,,,,,,,,,,,760.52,58.98,1499.39,4495.56,1641.84,335.57,0,423.96,10459.89,422.97,,,,,,,,,425.73,80.43,790.79,,948.73,,,227.05
200622105,2006,22105,LA,Tangipahoa Parish,114102,77919,40178,37741,503,22408,2101,255,52652,small/mid,South,West South Central,16,25220,791.31,550.25,21,530,21,0,530,0,0,362.5,11,0,177.12,0,333.62,212,0.62,85.88,0,0,0.88,85,0,558.25,0,0,7332,6968,551,,531,9362,1260,8109,,,,,,,,,,,,,,,,,,,,,,286,26,260,,198,,,,87,,,,,,,,,,,,,706.18,52.27,1404.31,0,1617.73,523.56,0,336.4,9409.77,428.16,,,,,,,,,367.05,64.71,688.91,,883.61,,,165.24
200722105,2007,22105,LA,Tangipahoa Parish,116792,79600,41016,38584,567,23234,2304,277,53218,small/mid,South,West South Central,16,25220,791.31,564.93,21,530,21,0,530,0,16.72,354,11,0,185.25,0,335.25,202,1.25,118.75,0,0,0.75,118,0,557.5,0,0,9672,10608,560,,540,10198,1141,9457,,,,,,,,,,,,,,,,,,,,,,297,19,278,,196,,,,98,,,,,,,,,,,,,709.71,51.2,1373.63,2948.85,1523.63,477.43,0,348.1,12150.75,421.17,,,,,,,,,373.12,46.32,720.51,,843.59,,,184.15
200822105,2008,22105,LA,Tangipahoa Parish,118621,80669,41605,39064,580,23661,2500,283,53645,small/mid,South,West South Central,16,25220,791.31,579.61,30,549,29,1,548,1,15.76,373.5,12,0,192.38,0,353.88,2,1.88,0.62,0,0,0.62,0,0,556.75,0,0,6916,9845.33,598,,572,8442,527,7922,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,718.5,72.11,1405.39,2717.24,1578.55,480,0,358.62,8573.31,438.68,,,,,,,,,396.68,,,,,,,
200922105,2009,22105,LA,Tangipahoa Parish,120009,81401,41949,39452,615,24006,2701,310,53769,small/mid,South,West South Central,16,25220,791.31,555.29,22,533,22,0,533,0,13.31,345.43,11.35,0,193.39,0,307.5,200,2.5,85.5,0,0,0.5,85,0,556,0,0,4160,9082.67,535,,533,10070,1533,8538,,,,,,,,,,,,,,,,,,,,,,343,24,319,0,228,0,0,0,115,,,,,,,,,,,,,682.17,52.44,1351.01,2164.23,1438.93,420.21,0,359.67,5110.5,377.76,,,,,,,,,421.37,57.21,808.58,0,949.76,0,0,213.88
201022105,2010,22105,LA,Tangipahoa Parish,121482,82365,42320,40045,644,24409,2937,311,54064,small/mid,South,West South Central,16,25220,791.31,554.96,24,531,24,0,531,0,11.54,332.71,11.17,0,202.57,0,261.12,238,3.12,52.38,0,0,0.38,52,0,555.25,0,0,8632,8320,531,,529,10552,1537,9022,,,,,,,,,,,,,,,,,,,,,,402,34,368,,250,,,,151,,,,,,,,,,,,,673.78,56.71,1326.01,1791.93,1363.06,380.32,0,374.69,10480.18,317.03,,,,,,,,,488.07,80.34,918.97,,1024.21,,,279.3
201122105,2011,22105,LA,Tangipahoa Parish,122684,83029,42598,40431,707,24622,3004,301,54395,small/mid,South,West South Central,16,25220,791.31,554.64,22,533,22,0,533,0,9.77,320,11,0,211.75,0,218.75,258,3.75,61.25,0,0,0.25,61,0,554.5,0,0,6552,6448,533,,531,10552,1537,9022,,,,,,,,,,,,,,,,,,,,,,313,27,286,0,203,0,0,0,110,,,,,,,,,,,,,668.01,51.65,1318.3,1381.9,1299.65,366.18,0,389.28,7891.22,263.46,,,,,,,,,376.98,63.38,707.38,0,824.47,0,0,202.22
201222105,2012,22105,LA,Tangipahoa Parish,123639,82975,42680,40295,716,24683,3091,308,54177,small/mid,South,West South Central,16,25220,791.31,554.32,22,533,22,0,533,0,8,386.5,22,0,135.88,0,249.38,230,4.38,68.12,0,4,0.12,64,0,553.75,0,0,6656,6448,535,,533,10552,1537,9022,,,,,,,,,,,,,,,,,,,,,,315,20,295,,177,,,,137,,,,,,,,,,,,,668.06,51.55,1322.74,1117.32,1565.86,711.74,0,250.81,8021.69,300.55,,,,,,,,,379.63,46.86,732.1,,717.09,,,252.87
201322105,2013,22105,LA,Tangipahoa Parish,125526,83779,43070,40709,729,25042,3330,312,54366,small/mid,South,West South Central,16,25220,791.31,548,22,527,22,0,524,3,6,304,23,0,213,0,230,232,5,65.5,0,3.5,0,62,0,553,0,0,3952,3952,537,,535,10552,1537,9022,,,,,,,,,,,,,,,,,,,,,,332,24,308,,185,,,,145,,,,,,,,,,,,,654.1,51.08,1294.55,823.05,1213.96,690.69,0,391.79,4717.17,274.53,,,,,,,,,396.28,55.72,756.59,,738.76,,,266.71
201422105,2014,22105,LA,Tangipahoa Parish,127022,84303,43401,40902,762,25352,3331,338,54520,small/mid,South,West South Central,16,25220,791.31,558,22,537,22,0,537,0,6.12,309.48,23.42,0,216.98,0,212,469,5,63,0,3,0,60,0,553,0,0,3952,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,34,263,0,171,0,0,0,126,,,,,,,,,,,,,661.9,50.69,1312.89,803.15,1220.73,703.09,0,397.98,4687.85,251.47,,,,,,,,,352.3,78.34,643,0,674.5,0,0,231.11
201522105,2015,22105,LA,Tangipahoa Parish,128740,85093,43779,41314,804,25629,3444,327,54889,small/mid,South,West South Central,16,25220,791.31,558,22,537,22,0,537,0,6.12,309.48,23.42,0,216.98,0,212,469,5,63,0,3,0,60,0,553,0,0,3952,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.75,50.25,1299.8,761.19,1207.54,680.02,0,395.31,4644.33,249.14,,,,,,,,,,,,,,,,
201622105,2016,22105,LA,Tangipahoa Parish,130657,85959,44241,41718,833,25975,3608,318,55225,small/mid,South,West South Central,16,25220,791.31,558,22,537,22,0,537,0,6.12,309.48,23.42,0,216.98,0,212,469,5,63,0,3,0,60,0,553,0,0,3952,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.15,49.73,1287.21,734.69,1191.45,649.11,0,392.9,4597.54,246.63,,,,,,,,,,,,,,,,
201722105,2017,22105,LA,Tangipahoa Parish,132322,86390,44434,41956,805,26253,3687,348,55297,small/mid,South,West South Central,16,25220,791.31,558,22,537,22,0,537,0,6.12,309.48,23.42,0,216.98,0,212,469,5,63,0,3,0,60,0,553,0,0,3952,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.91,49.51,1279.91,760.25,1178.84,635.2,0,392.39,4574.6,245.4,,,,,,,,,,,,,,,,
201822105,2018,22105,LA,Tangipahoa Parish,133777,86796,44623,42173,836,26396,3726,364,55474,small/mid,South,West South Central,16,25220,791.31,558,22,537,22,0,537,0,6.12,309.48,23.42,0,216.98,0,212,469,5,63,0,3,0,60,0,553,0,0,3952,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.89,49.3,1273.33,732.06,1172.45,628.56,0,391.14,4553.21,244.25,,,,,,,,,,,,,,,,
199022107,1990,22107,LA,Tensas Parish,7056,4006,2153,1853,2,1973,14,4,2013,rural,South,West South Central,289,,602.78,20.8,0.82,86.73,0.82,0,86.73,0,0.36,9.59,0.73,0,4.21,,7.09,,,0,0,,0,0,0,28,0,0,367,354.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.22,38.09,4680.52,18000,486.06,5214.29,0,209.14,9161.26,176.98,,,,,,,,,,,,,,,,
199122107,1991,22107,LA,Tensas Parish,6930,3939,2090,1849,2,1974,14,4,1945,rural,South,West South Central,289,,602.78,22.2,0.73,123.09,0.73,0,123.09,0,0.55,9.39,1.09,0,3.81,,7.64,,,0,0,,0,0,0,28,0,0,384,373.09,,,,,,,32,,,,27,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.59,34.93,6657.11,27500,475.68,7785.71,0,195.89,9748.67,193.96,812.39,,,,1367.78,0,0,257.07,,,,,,,,
199222107,1992,22107,LA,Tensas Parish,6861,3938,2064,1874,2,2002,14,4,1916,rural,South,West South Central,289,,602.78,23.6,0.64,159.45,0.64,0,159.45,0,0.73,9.18,1.45,0,3.42,,8.18,,,0,0,,0,0,0,28,0,0,401,391.45,,,,,,,37,,,,31,0,0,0,6,,,,,,,,,,,,,22,,,,20,,,,,,,,,,,,,,,,,599.29,31.01,8508.54,36500,458.54,10357.14,0,178.5,10182.83,207.72,939.56,,,,1548.45,0,0,313.15,558.66,,,,999,,,
199322107,1993,22107,LA,Tensas Parish,6885,3992,2071,1921,2,2047,17,3,1923,rural,South,West South Central,289,,602.78,25,0.55,195.82,0.55,0,195.82,0,0.91,8.98,1.82,0,3.02,,8.73,,,0,0,,0,0,0,28,0,0,418,409.82,,,,,,,43,,,,33,0,0,0,10,,,,,,,,,,,,,23,,,,12,0,0,0,11,,,,,,,,,,,,,626.25,26.56,10193.65,45500,438.69,10705.88,0,157.05,10470.94,218.69,1077.15,,,,1612.12,0,0,520.02,576.15,,,,586.22,0,0,572.02
199422107,1994,22107,LA,Tensas Parish,6915,4065,2082,1983,1,2123,18,4,1919,rural,South,West South Central,289,,602.78,89.33,0.45,232.18,0.45,0,232.18,0,1.09,61.32,2.18,0,16.68,,9.27,,,0,0,,0,0,0,92.67,0,0,435,428.18,,,,,,,43,,,,27,0,0,0,16,,,,,,,,,,,,,19,,,,11,0,0,0,8,,,,,,,,,,,,,2197.54,21.61,11708.52,109000,2888.37,12111.11,0,869.2,10701.11,228.04,1057.81,,,,1271.79,0,0,833.77,467.4,,,,518.13,0,0,416.88
199522107,1995,22107,LA,Tensas Parish,6939,4140,2103,2037,1,2189,17,4,1929,rural,South,West South Central,289,,602.78,153.67,0.36,268.55,0.36,0,268.55,0,1.27,113.65,2.55,0,30.35,,9.82,,,0,0,,0,0,0,157.33,0,0,452,446.55,,,,,,,34,,,,23,0,0,0,11,,,,,,,,,,,,,19,,,,13,0,0,0,6,,,,,,,,,,,,,3711.84,17.12,13183.6,127000,5191.87,15000,0,1573.35,10917.87,237.2,821.26,,,,1050.71,0,0,570.24,458.94,,,,593.88,0,0,311.04
199622107,1996,22107,LA,Tensas Parish,6904,4185,2103,2082,1,2243,21,3,1917,rural,South,West South Central,289,,602.78,218,0.27,304.91,0.27,0,304.91,0,1.45,165.99,2.91,0,44.01,,10.36,,,0,0,,0,0,0,222,0,0,469,464.91,,,,,,,32,,,,24,0,0,0,8,,,,,,,,,,,,,19,,,,12,0,0,0,7,,,,,,,,,,,,,5209.08,12.84,14645.05,145000,7400.36,13857.14,0,2295.77,11206.69,247.55,764.64,,,,1070,0,0,417.32,454,,,,535,0,0,365.15
199722107,1997,22107,LA,Tensas Parish,6789,4177,2078,2099,1,2261,22,4,1889,rural,South,West South Central,289,,602.78,282.33,0.18,341.27,0.18,0,341.27,0,1.64,218.33,3.27,0,57.67,,10.91,,,0,0,,0,0,0,286.67,0,0,486,483.27,,,,,,,38,4,34,,27,0,0,0,11,,,,,,,,,,,,,20,,,,16,0,0,0,4,,,,,,,,,,,,,6759.16,8.66,16258.69,164000,9656.35,14863.64,0,3052.94,11635.14,261.19,909.74,192.49,1619.82,,1194.16,0,0,582.32,478.81,,,,707.65,0,0,211.75
199822107,1998,22107,LA,Tensas Parish,6724,4192,2065,2127,1,2288,24,3,1876,rural,South,West South Central,289,,602.78,346.67,0.09,377.64,0.09,0,377.64,0,1.82,270.66,3.64,0,71.34,,11.45,,,0,0,,0,0,0,351.33,0,0,503,501.64,,,,,,,39,,,,31,0,0,0,8,,,,,,,,,,,,,32,,,,28,0,0,0,4,,,,,,,,,,,,,8269.8,4.36,17754.58,182000,11829.55,15166.67,0,3802.77,11999.05,273.14,930.34,,,,1354.9,0,0,426.44,763.36,,,,1223.78,0,0,213.22
199922107,1999,22107,LA,Tensas Parish,6717,4225,2063,2162,1,2325,27,4,1868,rural,South,West South Central,289,,602.78,411,0,414,0,0,414,0,2,323,4,0,85,0,12,400,0,0,0,0,0,0,0,416,0,0,520,520,,,,,,,27,,,0,21,0,0,0,6,,,,,,,,,,,,,18,,,0,13,0,0,0,5,,,,,,,,,,,,,9727.81,0,19148.94,200000,13892.47,14814.81,0,4550.32,12307.69,284.02,639.05,,,0,903.23,0,0,321.2,426.04,,,0,559.14,0,0,267.67
200022107,2000,22107,LA,Tensas Parish,6535,4126,2009,2117,9,2267,50,3,1797,rural,South,West South Central,289,,602.78,385,0,401,0,0,401,0,1,303,4,0,93,0,11,0,0,0,0,0,0,0,0,416,0,0,364,364,15,,15,365,80,285,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,9,0,0,0,4,,,,,,,,,,,,,9331.07,0,18941.9,11111.11,13365.68,8000,0,5175.29,8822.1,266.6,,,,,,,,,315.08,0,614.08,0,397,0,0,222.59
200122107,2001,22107,LA,Tensas Parish,6334,3996,1963,2033,9,2164,48,3,1772,rural,South,West South Central,289,,602.78,370,0,408,0,0,408,0,2,346,5,0,55,0,20,0,0,0,0,0,0,0,0,416,0,0,1092,416,15,,15,365,80,285,,,,,,,,,,,,,,,,,,,,,,16,4,12,0,10,0,0,0,6,,,,,,,,,,,,,9259.26,0,20068.86,22222.22,15988.91,10416.67,0,3103.84,27327.33,500.5,,,,,,,,,400.4,203.77,590.26,0,462.11,0,0,338.6
200222107,2002,22107,LA,Tensas Parish,6150,3940,1957,1983,9,2121,50,3,1757,rural,South,West South Central,289,,602.78,400,0,475,0,0,475,0,33.34,408,5,0,62,0,163.67,350,0,0,0,0,0,0,0,512,0,0,208,208,15,,15,365,80,285,,,,,,,,,,,,,,,,,,,,,,9,4,5,,8,,,,,,,,,,,,,,,,,10152.28,0,23953.61,370444.44,19236.21,10000,0,3528.74,5279.19,4154.06,,,,,,,,,228.43,204.39,252.14,,377.18,,,
200322107,2003,22107,LA,Tensas Parish,5941,3786,1916,1870,10,2061,46,3,1666,rural,South,West South Central,289,,602.78,301,0,366,0,0,366,0,49.59,220,94,0,52,0,307.33,213,0,153,0,0,123,30,0,512,0,0,2548,1612,15,,15,365,80,285,,,,,,,,,,,,,,,,,,,,,,8,0,8,,6,,,,,,,,,,,,,,,,,7950.34,0,19572.19,495900,10674.43,204347.83,0,3121.25,67300.58,8117.54,,,,,,,,,211.3,0,427.81,,291.12,,,
200422107,2004,22107,LA,Tensas Parish,5785,3718,1902,1816,10,2019,43,3,1643,rural,South,West South Central,289,,602.78,481,52,456,52,0,456,0,102,204,151,0,51,0,451,57,0,451,0,0,416,35,0,512,0,0,6968,5720,10,,10,354,77,354,,,,,,,,,,,,,,,,,,,,,,30,,,0,26,0,0,0,4,,,,,,,,,,,,,12937.06,2733.96,25110.13,1020000,10104.01,351162.79,0,3104.08,187412.59,12130.18,,,,,,,,,806.89,,,0,1287.77,0,0,243.46
200522107,2005,22107,LA,Tensas Parish,5700,3601,1852,1749,7,1991,44,3,1556,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,343,74,343,,,,,,,,,,,,,,,,,,,,,,20,,,0,16,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4,,,0,803.62,0,0,257.07
200622107,2006,22107,LA,Tensas Parish,5719,3661,1888,1773,7,2105,39,3,1507,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,12,,12,382,71,311,,,,,,,,,,,,,,,,,,,,,,14,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.41,,,,570.07,,,
200722107,2007,22107,LA,Tensas Parish,5513,3486,1814,1672,7,2016,40,3,1420,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,324,65,259,,,,,,,,,,,,,,,,,,,,,,33,6,27,0,29,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.64,330.76,1614.83,0,1438.49,0,0,281.69
200822107,2008,22107,LA,Tensas Parish,5376,3405,1775,1630,8,1962,38,3,1394,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,373,52,321,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,,,,,,,
200922107,2009,22107,LA,Tensas Parish,5311,3322,1758,1564,8,1929,41,3,1341,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,384,69,315,,,,,,,,,,,,,,,,,,,,,,24,5,19,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.46,284.41,1214.83,,1088.65,,,
201022107,2010,22107,LA,Tensas Parish,5231,3225,1702,1523,8,1841,44,4,1328,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,378,69,378,,,,,,,,,,,,,,,,,,,,,,23,,,0,16,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.18,,,0,869.09,0,0,527.11
201122107,2011,22107,LA,Tensas Parish,5092,3133,1634,1499,8,1809,49,5,1262,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,471,69,471,,,,,,,,,,,,,,,,,,,,,,18,0,18,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.53,0,1200.8,,829.19,,,
201222107,2012,22107,LA,Tensas Parish,4999,2968,1516,1452,8,1686,48,2,1224,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,471,69,471,,,,,,,,,,,,,,,,,,,,,,29,,,,24,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.09,,,,1423.49,,,326.8
201322107,2013,22107,LA,Tensas Parish,4934,2909,1486,1423,10,1634,55,2,1208,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,15,,15,471,69,471,,,,,,,,,,,,,,,,,,,,,,16,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.02,,,,795.59,,,
201422107,2014,22107,LA,Tensas Parish,4853,2825,1459,1366,8,1584,54,4,1175,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,0,23,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.55,,,0,1452.02,0,0,510.64
201522107,2015,22107,LA,Tensas Parish,4773,2749,1399,1350,8,1538,58,3,1142,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622107,2016,22107,LA,Tensas Parish,4657,2649,1345,1304,7,1501,60,4,1077,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201722107,2017,22107,LA,Tensas Parish,4583,2591,1322,1269,8,1468,61,3,1051,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201822107,2018,22107,LA,Tensas Parish,4462,2527,1290,1237,6,1437,60,4,1020,rural,South,West South Central,289,,602.78,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199022109,1990,22109,LA,Terrebonne Parish,97044,62812,31886,30926,359,9708,868,2891,48986,small/mid,South,West South Central,338,26380,1231.76,140,8,133,8,0,133,0,1,82,1,4.01,57,,112,18,0,0,0,,0,0,0,147,0,0,3641,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.89,25.09,430.06,278.55,844.66,115.21,138.71,116.36,5796.66,178.31,,,,,,,,,,,,,,,,
